# mf af
6.741818283045378735e+01 7.440059841589786727e-01
6.417854714991139531e+01 6.745383105606931329e-01
6.332837329269952420e+01 7.114545816885193830e-01
6.326820496708424457e+01 7.053199658380697734e-01
6.886163192538523958e+01 7.170749887100841269e-01
6.729505158720293423e+01 7.165264289525489216e-01
6.756989185858502367e+01 7.159412812756498212e-01
6.249903219027963530e+01 6.529010592046776695e-01
6.917479469306505280e+01 6.792688890142947189e-01
6.758603285969283547e+01 6.845395815169004194e-01
6.912349308556525784e+01 6.899921583982649986e-01
6.869765979396626676e+01 6.848644113747931472e-01
6.771970545661815777e+01 6.868669682710296653e-01
6.110327735156616313e+01 6.450990779353356075e-01
6.014114596422547265e+01 6.391778813096052891e-01
5.989331664151742274e+01 6.338174938984811879e-01
5.998862635160840284e+01 6.370933596157276613e-01
6.233273289726542998e+01 6.521118511860387601e-01
6.204619853635512072e+01 6.483478707644535488e-01
6.170058192281957332e+01 6.401288100637601008e-01
6.128440706520949988e+01 6.431108401380875028e-01
6.184598739330596118e+01 6.546373649343605328e-01
6.184750831710935870e+01 6.548645583820879024e-01
6.135255931136821062e+01 6.535840418016567455e-01
6.210990047823253235e+01 6.608068181642390293e-01
6.203346513287270625e+01 6.581878704983655792e-01
6.288924937896838685e+01 6.500627941725379833e-01
6.282051995661047528e+01 6.486152601594745715e-01
6.686120578140213411e+01 6.393780645532616269e-01
6.695502727970716705e+01 6.436569733376314995e-01
7.104699821232148338e+01 6.406412889345562967e-01
7.187419671276674649e+01 6.405979920490921797e-01
6.182592057468487212e+01 6.404348116132074775e-01
6.645526155361682186e+01 7.335759071974153889e-01
6.713891787125658084e+01 7.323642714233885576e-01
6.143670289165216758e+01 6.650007323058904074e-01
6.653709404695624130e+01 7.341590375026879611e-01
6.040634581672218673e+01 6.475641157904445944e-01
6.041281889008334360e+01 6.481526498751222221e-01
6.116605057943052515e+01 6.645672714907803202e-01
6.120823974166194148e+01 6.664944319145118534e-01
6.261892540335155388e+01 6.854966840542089379e-01
6.781948218489185365e+01 7.102627849798093251e-01
6.262842350169270844e+01 6.926034984316076226e-01
7.100387543366187515e+01 7.079867463745613820e-01
7.246094799859625368e+01 7.124073575908301814e-01
6.325003260473774702e+01 6.951143535195997147e-01
7.013781340724531788e+01 7.003021455327139710e-01
6.913764119339303704e+01 7.020978106859229184e-01
6.424804661739541700e+01 7.046605513490553641e-01
6.438228010637958221e+01 7.081946507786849310e-01
6.426014948233284940e+01 7.057031396995476769e-01
6.436525712464299431e+01 7.103318403751508470e-01
6.444331733033685339e+01 7.133560289723698267e-01
6.454552718256118737e+01 7.181269646238653825e-01
6.433643230555509263e+01 7.133195931583139471e-01
5.970304420487859431e+01 6.466297749004326079e-01
5.943617916584536687e+01 6.433816501066745852e-01
5.931380735715131891e+01 6.413634636686481594e-01
5.945299069663813896e+01 6.444506801473339763e-01
6.800137176326842336e+01 6.886816304170823022e-01
5.947649645348995762e+01 6.466535770019898877e-01
7.499395581976814640e+01 6.969805126641107629e-01
7.288925246551357873e+01 6.986608702450735064e-01
7.060436255866635236e+01 6.984888669425356467e-01
6.629966658250259570e+01 7.183241476875809051e-01
6.791568107587413294e+01 7.149476365743643314e-01
6.976524184365383974e+01 6.826065752034401468e-01
6.744791728446648449e+01 7.218684080430204375e-01
7.033049610371796234e+01 6.913473930745084317e-01
7.095943767395520752e+01 6.878541335853128880e-01
7.163467564248568920e+01 6.852395861567210922e-01
7.386555120256875284e+01 6.922279206669301743e-01
7.471587153100981027e+01 6.890549610118251733e-01
6.284448658690105560e+01 6.692883580499383589e-01
7.807751406099987435e+01 6.810018711427181515e-01
7.729261773841329841e+01 6.804977562130009039e-01
6.111646622552768804e+01 6.457718214022009073e-01
7.404014342876180876e+01 6.520679333383232468e-01
7.529188472727224735e+01 6.587665587209685647e-01
7.619562540749521418e+01 6.552984593744507480e-01
6.345652881818551805e+01 7.083348073155102398e-01
7.580473894452902073e+01 6.372165977183070762e-01
7.457577430091538417e+01 6.301974604817431880e-01
6.460641344241986417e+01 7.213433078125048858e-01
7.451769008255087101e+01 6.226968693452884507e-01
6.518244435877554110e+01 7.300823404909136949e-01
6.998462321251264484e+01 6.002122818221727885e-01
6.984529920994789620e+01 6.077081787047341477e-01
6.961889616067733755e+01 6.084219646646263913e-01
6.949320597698816471e+01 6.167053098040371495e-01
7.418304814309097139e+01 6.174598281426378898e-01
7.375292703020991780e+01 7.961423098891087236e-01
7.539752096275086046e+01 6.326374434568126093e-01
7.253420497630642672e+01 7.886557860497628303e-01
7.263437759271677407e+01 7.886975556816148147e-01
7.095756562452821470e+01 5.822470672012762805e-01
7.073917694568405068e+01 5.795079660215470829e-01
6.976740512718367881e+01 6.045725920908847639e-01
6.879726840944213961e+01 6.085865960511130934e-01
6.238381869200301821e+01 6.157677443741634837e-01
6.457036735146017747e+01 6.269928639998104680e-01
6.219628165976745748e+01 5.746864087708649649e-01
6.206948703515915611e+01 5.780123558183264398e-01
6.208931450365655280e+01 5.781294869869985087e-01
6.404394834650804569e+01 6.257735061317611924e-01
6.225506575008965626e+01 5.723290606438726780e-01
6.342281661983866314e+01 6.244577938131180561e-01
6.244052401005085073e+01 5.664089755517479619e-01
6.264442568106995424e+01 5.713198761362835443e-01
6.390935369190745519e+01 6.280772233997767851e-01
6.944741042543864751e+01 6.986173242107663883e-01
6.512662285771155268e+01 7.099608119368324699e-01
7.004157478657046454e+01 6.912844707645225961e-01
6.966538808046909992e+01 6.926323491436413571e-01
7.085247114024458881e+01 6.926148017501168042e-01
7.245922206363829332e+01 6.996244380462517398e-01
7.479108458903945689e+01 6.738664437255547091e-01
6.274278347533622480e+01 6.633308891573937993e-01
7.173827814255812996e+01 7.102379440258074217e-01
7.195701790088541827e+01 7.115291898171256513e-01
7.595900224534983636e+01 7.012914512257357735e-01
7.455694501759073489e+01 6.871113483639613717e-01
7.481556166633910721e+01 6.895046739552822546e-01
6.405889048935537744e+01 6.476514703633099446e-01
7.805673327082453739e+01 6.723709132458505211e-01
6.486628504443896759e+01 6.297140137962536910e-01
6.477649549807509288e+01 6.298442108161529385e-01
6.466325073619850627e+01 6.291041009400876183e-01
6.449221109494540372e+01 6.219750905658210094e-01
6.449657656675759654e+01 6.226892022989297670e-01
6.616039172220212095e+01 6.874171888385113283e-01
6.271333801219467574e+01 6.897962317308513613e-01
6.277260028107876622e+01 6.897045815947797642e-01
6.695324763225204379e+01 6.333898517352544166e-01
6.694859671940255907e+01 6.331394551086634293e-01
6.668438617018698267e+01 6.331645760239500431e-01
6.399075869745616529e+01 7.000624625595460726e-01
6.737463118844442533e+01 6.138827104846025229e-01
6.327513221670002963e+01 6.870954434298136571e-01
6.614837954664074005e+01 6.289819079308079930e-01
6.601009434214944349e+01 6.336543231084482697e-01
6.076370700917918555e+01 5.999670732037238885e-01
6.097387002627245778e+01 5.999655518768891582e-01
6.577544569998778456e+01 6.104380343262544306e-01
6.694894903903683314e+01 6.196761530965931852e-01
6.396640650804354777e+01 6.094206605393530651e-01
7.190813065778786495e+01 6.140588925593251091e-01
6.276199698866700771e+01 6.096267166185812547e-01
6.398133930448547346e+01 5.857173496049531414e-01
6.573560444416307291e+01 6.572947043013097623e-01
6.541389557279961764e+01 5.795658721686973713e-01
6.516327578962156508e+01 5.751037087592284491e-01
6.428293410688016252e+01 6.649004877993166529e-01
6.571586753040990914e+01 5.716638107136216007e-01
6.605043916282018301e+01 5.634900846796021545e-01
6.327113320392112428e+01 6.673403592255985339e-01
6.586025114825878291e+01 5.713134741296456154e-01
6.331805932640506995e+01 6.715315329905927610e-01
6.556010575524845763e+01 5.883495289027650399e-01
6.805373022675550487e+01 5.644681188901632396e-01
6.515890025082981651e+01 5.937815261463214034e-01
6.360483392933911517e+01 6.161425000352860337e-01
6.619830819871748417e+01 7.170980909473207987e-01
6.628425265707602421e+01 7.154051689426150773e-01
6.148217702277059971e+01 6.488076679109381351e-01
6.453736116763907660e+01 6.174762405106126728e-01
6.887369988470098292e+01 5.937076214551478825e-01
6.792132659754531687e+01 5.988965459796923296e-01
6.808479462005544747e+01 5.815306986182088300e-01
6.365220134465958068e+01 6.918205099165991578e-01
6.407924312686944290e+01 6.989320284443483189e-01
6.384125038940772612e+01 7.014900563016822632e-01
6.299543065175740963e+01 6.913629282464057724e-01
6.633058848617457670e+01 5.745517475787479400e-01
6.283987700973108304e+01 6.812130321942618805e-01
6.296595334224633689e+01 6.824182195040598975e-01
6.292905411745425681e+01 6.811503331564656705e-01
6.312148413778064793e+01 6.819983859772200674e-01
6.316660451053549252e+01 6.823364861740927045e-01
6.283477609303412237e+01 6.818595386445599482e-01
6.286167374751718739e+01 6.828152967009168961e-01
6.279837590924816482e+01 6.799753579397865844e-01
6.287994394033560752e+01 6.848916331036858374e-01
6.257969432592933856e+01 6.797202921028251410e-01
6.849432284717099151e+01 7.490659481239032580e-01
6.871337457853562114e+01 7.583688791942134744e-01
6.961363313176832435e+01 6.809587147577937927e-01
7.037208048328552934e+01 6.830095679736866154e-01
6.352195662799537956e+01 6.625813059663161475e-01
7.398994358701875740e+01 6.884152002533961978e-01
6.481671118336426218e+01 6.062432809067809236e-01
6.476334759912080585e+01 6.102524854555446687e-01
6.556874557600637843e+01 6.269051847744592232e-01
6.567117924508596616e+01 6.289618184120907562e-01
6.306303788699975854e+01 6.683132765137709264e-01
6.304036341669717558e+01 6.686569711260418325e-01
7.322506176957580237e+01 6.988855039155521531e-01
6.293998980640614604e+01 6.757983415818430428e-01
6.702906741368443022e+01 7.349338082319806231e-01
6.729851081186242823e+01 7.362616793885319311e-01
6.397938674823573280e+01 6.759206719943496866e-01
6.843431502158981061e+01 7.355393645993394403e-01
6.850623406398244697e+01 7.441315241905751554e-01
6.548581562348641683e+01 7.024262396385489993e-01
6.420393842645270865e+01 7.036571506790419983e-01
6.407694821016303877e+01 7.075535612354215687e-01
6.757528508917053500e+01 7.344117300734124276e-01
6.776718519209163105e+01 7.326976304684973407e-01
6.719730888792894063e+01 7.254996945418786813e-01
6.449118271157823301e+01 7.074675915447938834e-01
6.462932167673436368e+01 6.835604928864583707e-01
6.456496426611754202e+01 6.851827255923675919e-01
6.423310062601321135e+01 7.043260389642571617e-01
6.598154419262573356e+01 7.050257321473489824e-01
6.458412213721048545e+01 7.066269664152805552e-01
6.595794391633687326e+01 7.111922203642399021e-01
6.614764611229347224e+01 7.095163354113305232e-01
6.587368556661425600e+01 7.134132022085593050e-01
6.608187794380104663e+01 7.119978298330121858e-01
6.627050805176988035e+01 7.150009054724096869e-01
6.372341051063965978e+01 6.877724943479245345e-01
6.673027183192418477e+01 7.287309477489026799e-01
6.664788037681631749e+01 7.356107274654313244e-01
6.257213176506121499e+01 6.897716806778992904e-01
6.223918975231186579e+01 6.803473267824591275e-01
6.529446503256323808e+01 7.153440856631338995e-01
6.118987478080109099e+01 6.644379690944829386e-01
6.142480575124970699e+01 6.691779292065155316e-01
6.129711341197317154e+01 6.695988885594662543e-01
6.365120431163935422e+01 6.972973339845225382e-01
6.197267792363257399e+01 6.805646629059595165e-01
6.212398950787711271e+01 6.843288010016941314e-01
6.493029896130632039e+01 7.125708154668282113e-01
6.199911307525287896e+01 6.826568895372778778e-01
6.586328290589690937e+01 7.232287143800828488e-01
6.309060829230259060e+01 6.946176840116771167e-01
6.240911789873557325e+01 6.786237416736687900e-01
6.245613627086927266e+01 6.800035603727714317e-01
6.214848300004030790e+01 6.783945281514921488e-01
6.284903502695956234e+01 6.860789837445177008e-01
6.357066009152170238e+01 6.919196690321496312e-01
6.418645379321864652e+01 6.970345791159138216e-01
6.376016196015605431e+01 6.924800615561822470e-01
6.370911825729051259e+01 6.923401132970904426e-01
6.383945616193284422e+01 6.913125034568543548e-01
6.551574928049170410e+01 7.213190096609402024e-01
6.580298466247000988e+01 7.184413772247175700e-01
6.316624136957233304e+01 6.791818323520676381e-01
6.343801727915767685e+01 6.776513320195390877e-01
6.338864309361502336e+01 6.771805671857394904e-01
6.457344858898700579e+01 6.976756234145627955e-01
6.448705303442685022e+01 6.985382745198126520e-01
6.441421738353241722e+01 6.979357951447746622e-01
6.459281454067584605e+01 6.710140937116449988e-01
7.205699705508114050e+01 7.539616019061791130e-01
6.422584009161730023e+01 6.701172924786403806e-01
6.627100165425304112e+01 6.536675089902040936e-01
6.608184250642884194e+01 6.192067764348448966e-01
6.654424035388503000e+01 6.141923483536589901e-01
7.027181494331372846e+01 7.604520153981934039e-01
7.915020352354753186e+01 7.145941284830689133e-01
6.725697021734313807e+01 6.859528653679657362e-01
7.085291391572648934e+01 6.948732955870376982e-01
7.084830824378741454e+01 6.946068583777046390e-01
7.085714314777175105e+01 6.922377838559220509e-01
7.001676148629556451e+01 6.985652923331562292e-01
6.375010812154827988e+01 6.830231405630771135e-01
6.352139100830417817e+01 6.821087433352245322e-01
6.376442815393600938e+01 6.851702253125736553e-01
6.452072854833230053e+01 6.150139298450438829e-01
6.400065667689840154e+01 6.847623775043306660e-01
6.386973313166242860e+01 6.847520440017996757e-01
6.388499556085145059e+01 6.846049326386604017e-01
6.368202027376799634e+01 6.809850909986447931e-01
6.328629373815327597e+01 6.796731937793095701e-01
6.406462082939410152e+01 6.790375297944505339e-01
6.406262249540093023e+01 6.791714616574643371e-01
6.446974219585766264e+01 6.774251575005113546e-01
6.395616279457992448e+01 6.823512633373626235e-01
6.396812765216039054e+01 6.821737362018197581e-01
6.407777050240916594e+01 6.794449980355473651e-01
6.391808208808888025e+01 6.842607644111762255e-01
6.352938176464458309e+01 6.873973206289430982e-01
6.408437970424353125e+01 6.927647103645752091e-01
6.377586984946388071e+01 6.910163892781638895e-01
6.390974841187646405e+01 6.913453148672851212e-01
6.358703701243936024e+01 6.927380027773519799e-01
6.372645123728712235e+01 6.960272393316211392e-01
6.356838899496556650e+01 6.958991604303378375e-01
6.362231185108713305e+01 6.956044274442523268e-01
6.376928559721642387e+01 6.930478976668020819e-01
6.378838432410734072e+01 6.932460051925849465e-01
6.382091086245701916e+01 6.965563529168429246e-01
6.362111641627802783e+01 6.932514963633211735e-01
6.380602773175810682e+01 6.963207993426304698e-01
6.276321210688026042e+01 6.997195312406919721e-01
6.268212010022254788e+01 6.966243365122020137e-01
6.270603980313958914e+01 6.966851178741620965e-01
6.333732643947639218e+01 6.727226932687631056e-01
6.609139888665526996e+01 7.334073107184030382e-01
6.807629006909321845e+01 6.708071502784601625e-01
6.674191256728605026e+01 6.799239986358404098e-01
6.360537827826644275e+01 6.803168179550717065e-01
6.939000654462130058e+01 6.597502615494215128e-01
6.384945796387861350e+01 6.838821450548456804e-01
6.373630855556142194e+01 6.840478424646393441e-01
6.322810660366847912e+01 6.749776362729482670e-01
6.320664427361485593e+01 6.760901504858196631e-01
6.320667933817536266e+01 6.764590217891779389e-01
6.326704791365632730e+01 6.743623399221899684e-01
6.292907783956821532e+01 6.725926374159740817e-01
6.333000245406386597e+01 6.744779988342637367e-01
6.315375470923152790e+01 6.728855945546108330e-01
6.328535319995311426e+01 6.762068193284171969e-01
6.367935240898989946e+01 6.778309543662969228e-01
6.299642111290181390e+01 6.904195692055038469e-01
